id,flag,01,02,03
wCzDkAqUHG,4,6.6664,35.2506,4.1819
i8VEEZnljl,4,33.877,33.2408,42.1308
41pwGqP97Z,4,21.5363,19.1871,0.2407
UFTFTWvvam,2,39.3822,NA,NA
HWVBFOmTt6,2,-30.6713,NA,NA
mlV2denQhI,4,33.877,33.2408,42.1308
tI8UyjLkzx,4,6.901,6.0024,14.2067
DH2Ql1y2ix,2,-30.6713,NA,NA
xFagTCCZot,4,21.5363,19.1871,0.2407
4YgADwTN0Q,4,6.901,6.0024,14.2067
w9Xi0h2hB3,4,11.4208,11.6978,-1.6536
whCRaYQ4sR,4,6.6664,35.2506,4.1819
kj0Tq7E777,4,33.877,33.2408,42.1308
GITKKsSdLD,4,-29.6867,-26.7863,-29.2983
0NoFVJfw14,4,6.6664,35.2506,4.1819
7D47RmSqu4,4,-29.6867,-26.7863,-29.2983
75w2gV752C,2,-30.6713,NA,NA
6p2vaNMBAU,4,21.5363,19.1871,0.2407
6WeaJihKSh,4,6.901,6.0024,14.2067
AINDtLsWrb,2,22.0981,NA,NA
pMJye23VOP,4,30.2132,49.8275,27.0755
W5UJH3Rsyb,4,33.877,33.2408,42.1308
M95MIj7h0z,4,21.5363,19.1871,0.2407
zzFcHoWtjI,4,-29.6867,-26.7863,-29.2983
7EiaqXc3xg,4,-36.8738,-39.185,-0.0818
JYaekNEOsg,4,-36.8738,-39.185,-0.0818
jKwfN9ATZ7,4,6.901,6.0024,14.2067
TQbVRVViyr,4,6.901,6.0024,14.2067
dLj1KgO22K,4,-36.8738,-39.185,-0.0818
OLaDlEE0fc,2,22.0981,NA,NA
RqcRAHOZPH,4,33.877,33.2408,42.1308
v5LMsYuhYg,4,6.901,6.0024,14.2067
6am09vsmPe,4,33.877,33.2408,42.1308
qx6YXzehiS,4,-36.8738,-39.185,-0.0818
E0CQlYHsHu,4,33.877,33.2408,42.1308
ivPKU4CTxx,4,33.877,33.2408,42.1308
G8r8G1JgyH,2,39.3822,NA,NA
MKhfBM5z71,4,33.877,33.2408,42.1308
XZj7BE6DNE,2,39.3822,NA,NA
11bYtHOP4g,4,6.6664,35.2506,4.1819
yak4OUmXBh,4,21.5363,19.1871,0.2407
dyqmLHSgp5,4,6.901,6.0024,14.2067
gjvWsH5HYY,2,-30.6713,NA,NA
mm39SQ9ImL,4,30.2132,49.8275,27.0755
dusmiLWDqe,2,39.3822,NA,NA
SFpR9KKvXH,4,6.6664,35.2506,4.1819
hgk59Mk2cM,4,30.2132,49.8275,27.0755
ZrfSFt16VP,4,6.901,6.0024,14.2067
YN0bxbtXQ8,2,39.3822,NA,NA
3T59wfhrhm,4,-29.6867,-26.7863,-29.2983
SjYUzQfeLZ,4,33.877,33.2408,42.1308
mZ4wxkWHOb,2,22.0981,NA,NA
QpdzrUb5zQ,4,6.901,6.0024,14.2067
DBRM09eYn0,2,-30.6713,NA,NA
awLW9SvyuM,4,6.6664,35.2506,4.1819
a9XKybNTzV,4,-29.6867,-26.7863,-29.2983
J6jumxQKu0,2,39.3822,NA,NA
M9xG07bxrH,2,39.3822,NA,NA
aTTOdrPrSQ,4,30.2132,49.8275,27.0755
xoaAVdj8SQ,4,33.877,33.2408,42.1308
ywbpfHU6AC,2,22.0981,NA,NA
hl87R6nVlt,4,30.2132,49.8275,27.0755
dMscKIKDaW,4,6.6664,35.2506,4.1819
LOo5JCCTJ4,4,-29.6867,-26.7863,-29.2983
nbylNVRyMO,2,-30.6713,NA,NA
vrwgRMOoxa,4,-29.6867,-26.7863,-29.2983
3v1fpaESSg,2,39.3822,NA,NA
kQNpICfEUG,4,6.6664,35.2506,4.1819
wbPYL4LUG5,4,11.4208,11.6978,-1.6536
EGshpM6qcz,4,33.877,33.2408,42.1308
4reAWRgoaf,4,33.877,33.2408,42.1308
Bb8lLNMGGg,4,6.6664,35.2506,4.1819
sIbGJCmeCs,4,-36.8738,-39.185,-0.0818
crA8oQ6cW5,4,30.2132,49.8275,27.0755
jrvFKoJlrX,2,39.3822,NA,NA
wPa178y7Jj,4,30.2132,49.8275,27.0755
1qeLutKv26,2,-30.6713,NA,NA
0feyKdpa6t,4,-36.8738,-39.185,-0.0818
8kqo6MtyQf,4,6.901,6.0024,14.2067
nZt9zAOOKJ,4,11.4208,11.6978,-1.6536
VPS7WV4Cf5,4,-29.6867,-26.7863,-29.2983
6zHgOPVn3i,4,6.901,6.0024,14.2067
g0D9MvgWdh,4,33.877,33.2408,42.1308
51nSnZjHkn,4,30.2132,49.8275,27.0755
tw4bVdpNlq,4,6.6664,35.2506,4.1819
PYwhLKl1UH,4,6.6664,35.2506,4.1819
NIm2C6pHIj,4,11.4208,11.6978,-1.6536
ru7Imwu61A,4,6.901,6.0024,14.2067
3brDQ3A4I4,4,-29.6867,-26.7863,-29.2983
Ajfrn65ulE,4,6.901,6.0024,14.2067
HvIMLJKvsM,4,6.901,6.0024,14.2067
Xd99dOSakE,2,39.3822,NA,NA
b3M6vFaBZs,4,-36.8738,-39.185,-0.0818
PXSxOZ8zJQ,4,-29.6867,-26.7863,-29.2983
6yIAOOqyUL,4,6.901,6.0024,14.2067
LckoXZW7C6,4,-36.8738,-39.185,-0.0818
aivLuKcY64,4,-36.8738,-39.185,-0.0818
hIk792rTj9,4,21.5363,19.1871,0.2407
WZw9o3ULCl,4,21.5363,19.1871,0.2407
InWU1UkC55,2,39.3822,NA,NA
TUimeBbdsJ,2,-30.6713,NA,NA
kkY9e8f1Jy,4,30.2132,49.8275,27.0755
fZRnUzR81v,2,22.0981,NA,NA
XqIICyVZMO,4,-36.8738,-39.185,-0.0818
TvLvGx3HiX,4,-36.8738,-39.185,-0.0818
uz790uAMon,4,-29.6867,-26.7863,-29.2983
MGGzzijSKt,4,11.4208,11.6978,-1.6536
CggPuXYU1S,4,6.6664,35.2506,4.1819
88ExPhZ93V,2,22.0981,NA,NA
HS67fNszjT,4,-29.6867,-26.7863,-29.2983
4ebUvnv8JP,2,-30.6713,NA,NA
QNXozsnz3B,2,-30.6713,NA,NA
4J3L3KnFqa,4,21.5363,19.1871,0.2407
Uscywbwbpe,2,39.3822,NA,NA
Gc3yfCCvTV,4,11.4208,11.6978,-1.6536
94YHgfj13E,4,21.5363,19.1871,0.2407
tY3ykzSy0J,4,21.5363,19.1871,0.2407
naUsW2MVMH,2,-30.6713,NA,NA
ittcITf6jW,4,11.4208,11.6978,-1.6536
lkEdHtI2iH,4,-36.8738,-39.185,-0.0818
KWXraAmA61,2,39.3822,NA,NA
AoYvxDKiMy,4,-29.6867,-26.7863,-29.2983
BeGIToJy9I,4,-29.6867,-26.7863,-29.2983
pGmWHMRPp3,4,11.4208,11.6978,-1.6536
0xCqY1UmYC,2,-30.6713,NA,NA
2CZUcQR7U1,4,33.877,33.2408,42.1308
Vlh0cTz7Zz,4,33.877,33.2408,42.1308
DY966mj7va,4,21.5363,19.1871,0.2407
NdDCmHK8DC,2,22.0981,NA,NA
CcEajuL1uc,4,30.2132,49.8275,27.0755
O4mx5jpgrB,4,30.2132,49.8275,27.0755
88I2ztbnHb,4,21.5363,19.1871,0.2407
KOX6WznQYr,4,-29.6867,-26.7863,-29.2983
hB8kBz56Rs,2,-30.6713,NA,NA
LbkFYmv08T,4,-29.6867,-26.7863,-29.2983
FeK7SzA3BE,2,-30.6713,NA,NA
30LsUXdUyB,2,-30.6713,NA,NA
akraYalYM9,2,-30.6713,NA,NA
UUtllvpvk8,4,6.901,6.0024,14.2067
3aeRkjc2Zv,4,-29.6867,-26.7863,-29.2983
dslU6SWwPU,4,-29.6867,-26.7863,-29.2983
uDroJYNsh2,2,39.3822,NA,NA
xsz8eeiF1R,4,-29.6867,-26.7863,-29.2983
krdQVUuV4C,4,11.4208,11.6978,-1.6536
zwmwwbakEM,2,22.0981,NA,NA
uYsMPyAF6N,4,33.877,33.2408,42.1308
zB7jCOmO6s,2,-30.6713,NA,NA
FQFld6sioi,4,30.2132,49.8275,27.0755
80n0Csux3t,2,39.3822,NA,NA
okV4CEW8me,2,-30.6713,NA,NA
eguOtqVdsu,4,6.6664,35.2506,4.1819
o9GLqtsArj,2,22.0981,NA,NA
32OjvyAf2D,4,11.4208,11.6978,-1.6536
v2n9gL4Czb,4,6.6664,35.2506,4.1819
1MP0qk5wD6,4,33.877,33.2408,42.1308
bVQkBHM6xq,2,39.3822,NA,NA
g5RlJVdfOr,4,6.901,6.0024,14.2067
e9hB0KbVNz,4,-36.8738,-39.185,-0.0818
1BB1GKlBSW,4,-29.6867,-26.7863,-29.2983
BT3NcsIkkK,4,11.4208,11.6978,-1.6536
3JUbpePi29,4,-29.6867,-26.7863,-29.2983
gIcS5jt4Fk,4,6.901,6.0024,14.2067
teU4NN9qMU,4,-29.6867,-26.7863,-29.2983
rEhcdK5oTQ,4,30.2132,49.8275,27.0755
8TeOWQI2q2,2,22.0981,NA,NA
lxDD2ZgSLv,4,-29.6867,-26.7863,-29.2983
OQXK0VPrX9,4,33.877,33.2408,42.1308
2PMfQVl2tI,4,-29.6867,-26.7863,-29.2983
sjlqwF6Wvk,4,11.4208,11.6978,-1.6536
zUvYfKkr6N,4,11.4208,11.6978,-1.6536
WyPMD50tkp,4,6.6664,35.2506,4.1819
W4nUHRNo8w,4,21.5363,19.1871,0.2407
IpgSC9pMBG,4,-29.6867,-26.7863,-29.2983
Q2JJxthy8r,4,6.6664,35.2506,4.1819
hpyjVKGmIT,4,-36.8738,-39.185,-0.0818
mBzNlqTRe5,4,6.6664,35.2506,4.1819
Kc3WnUrRgZ,4,33.877,33.2408,42.1308
WQXEaB1ofY,2,39.3822,NA,NA
bvQRt1Nbrl,4,33.877,33.2408,42.1308
Ln0G6A9kpa,4,11.4208,11.6978,-1.6536
Qes9gg8k4f,4,11.4208,11.6978,-1.6536
KTeC51N96h,4,6.6664,35.2506,4.1819
stYHAQ0j55,4,33.877,33.2408,42.1308
hNG9e3mXkf,4,-29.6867,-26.7863,-29.2983
cDQd0Or8cJ,4,-29.6867,-26.7863,-29.2983
hVC899bJQI,2,22.0981,NA,NA
pJrmMx8kD3,4,-29.6867,-26.7863,-29.2983
zLHlD0eRGs,4,6.901,6.0024,14.2067
ZTVidqpnhp,4,11.4208,11.6978,-1.6536
aU6zevK49g,4,6.901,6.0024,14.2067
CnmjGDVez4,2,22.0981,NA,NA
ODgYWQ1vZC,4,21.5363,19.1871,0.2407
ZvS44eQy92,4,-29.6867,-26.7863,-29.2983
sMRVvhTpFG,4,21.5363,19.1871,0.2407
XkNHLx7nOB,4,11.4208,11.6978,-1.6536
0s65CO5X3Z,4,-36.8738,-39.185,-0.0818
J7eEVWLTiM,4,21.5363,19.1871,0.2407
5qHvLAThoK,4,6.901,6.0024,14.2067
fmXvekdnBe,4,6.6664,35.2506,4.1819
zfDAljkErA,4,30.2132,49.8275,27.0755
SnrmjCbppR,4,6.6664,35.2506,4.1819
c1iWjKb9ov,2,-30.6713,NA,NA
ZTQ06XfYXM,4,6.901,6.0024,14.2067
j28XFwLwdI,2,-30.6713,NA,NA
08LEIvbh6u,4,6.6664,35.2506,4.1819
wNDAxLQ5NM,4,30.2132,49.8275,27.0755
Ffg7nrcVjd,4,6.901,6.0024,14.2067
6F2LfrFNOf,4,33.877,33.2408,42.1308
uhVfVqsNRt,2,39.3822,NA,NA
aZN0eXJCNH,4,6.6664,35.2506,4.1819
pCSBkUacUz,4,-29.6867,-26.7863,-29.2983
f9iv9fN4Rg,2,-30.6713,NA,NA
MMjeypM3wK,4,-29.6867,-26.7863,-29.2983
qdeqrmhAJp,4,6.901,6.0024,14.2067
RBjl6UIqvd,2,39.3822,NA,NA
Yb2xurZsoN,4,33.877,33.2408,42.1308
DNbGX84A83,4,33.877,33.2408,42.1308
kNKESX61Wj,4,6.901,6.0024,14.2067
Aqi3YCJc6J,2,22.0981,NA,NA
dmFnKrxngI,4,-36.8738,-39.185,-0.0818
LD70wiubvT,4,21.5363,19.1871,0.2407
a8JBPwmf6r,2,-30.6713,NA,NA
wQPRQnxXy6,4,-36.8738,-39.185,-0.0818
WMPZJjGRXL,4,-36.8738,-39.185,-0.0818
V7qAyqPL78,4,33.877,33.2408,42.1308
lfw6O5CsaM,4,21.5363,19.1871,0.2407
wcSW9Zoy8V,4,6.6664,35.2506,4.1819
z4oBsHPnpI,4,6.901,6.0024,14.2067
6VUzGpiYuB,4,6.6664,35.2506,4.1819
tpBaXpGmKW,4,-29.6867,-26.7863,-29.2983
WHCGmkUpri,2,22.0981,NA,NA
561Xf6eEQ8,4,30.2132,49.8275,27.0755
LwvlxsxGPW,2,-30.6713,NA,NA
LtmRPMyj8b,2,39.3822,NA,NA
AEC8qXN3V6,2,-30.6713,NA,NA
zCwPJX3yiH,2,39.3822,NA,NA
7bucj0KeiK,2,22.0981,NA,NA
IJaf6aeATX,4,-29.6867,-26.7863,-29.2983
Efx636hyHI,4,6.901,6.0024,14.2067
JYV8SZu6Ah,4,6.6664,35.2506,4.1819
Zh4wvI6Q0w,4,11.4208,11.6978,-1.6536
ybVWzskZdN,4,-36.8738,-39.185,-0.0818
96vz6vtCb0,4,11.4208,11.6978,-1.6536
yss2Z0XI3W,2,22.0981,NA,NA
0JPis2iSie,4,-29.6867,-26.7863,-29.2983
ngnAa7gDYE,4,11.4208,11.6978,-1.6536
eDB7FM69vH,2,-30.6713,NA,NA
CO3odZnmXT,4,6.6664,35.2506,4.1819
5XSg310cNa,4,-36.8738,-39.185,-0.0818
q7FDYbWRxc,4,6.6664,35.2506,4.1819
etojrbiG4U,2,39.3822,NA,NA
k09iDFTH9T,4,-36.8738,-39.185,-0.0818
aFR7mx86UZ,2,22.0981,NA,NA
ehhoOholRY,2,22.0981,NA,NA
VaXkgbxaLz,2,-30.6713,NA,NA
tUe7ziLTCj,4,-36.8738,-39.185,-0.0818
kLuo0US3jY,4,21.5363,19.1871,0.2407
ZbViKJWuGk,4,6.901,6.0024,14.2067
eOBJfNXimM,4,11.4208,11.6978,-1.6536
wuopECDJNN,4,6.901,6.0024,14.2067
pNfIvWhxEE,4,33.877,33.2408,42.1308
XHxLOvAX3G,4,21.5363,19.1871,0.2407
t1rudMxaEd,4,21.5363,19.1871,0.2407
LgonytvSX6,2,22.0981,NA,NA
De1i27alVv,4,6.901,6.0024,14.2067
DFQu5wUd9a,4,6.901,6.0024,14.2067
N8WF9piU0d,4,33.877,33.2408,42.1308
WcNCQXHqzS,4,21.5363,19.1871,0.2407
PWAVECRW5S,4,30.2132,49.8275,27.0755
Irj0GGDEPo,2,-30.6713,NA,NA
0B94Wzjswu,4,21.5363,19.1871,0.2407
2WmVcQcFTz,4,6.901,6.0024,14.2067
hXmatzG0vY,4,-29.6867,-26.7863,-29.2983
v5nv0mKKTC,4,6.6664,35.2506,4.1819
goVZmI2yn2,4,11.4208,11.6978,-1.6536
eHPq7Lfjf6,2,22.0981,NA,NA
2zzgJpYOL4,4,30.2132,49.8275,27.0755
xU1n8vsQN3,4,6.6664,35.2506,4.1819
QXHopV4Rki,2,22.0981,NA,NA
9LP018UFpx,2,22.0981,NA,NA
yjO0Ce4Lpc,2,39.3822,NA,NA
Y61ZbS6Qbf,2,22.0981,NA,NA
2KMBSJnKGy,4,6.6664,35.2506,4.1819
3qRX5LGFN4,4,30.2132,49.8275,27.0755
M8pANJnDR8,4,21.5363,19.1871,0.2407
b5vUut3fSs,2,22.0981,NA,NA
y0CbFBrHXK,4,21.5363,19.1871,0.2407
6uVWkQwVeq,4,6.6664,35.2506,4.1819
R0OHLWllw6,4,11.4208,11.6978,-1.6536
fP6WbNpxsw,2,-30.6713,NA,NA
IUh8jcgLX2,4,33.877,33.2408,42.1308
rIzDDuVsEw,4,-29.6867,-26.7863,-29.2983
OS3HdUjcWF,4,6.901,6.0024,14.2067
8oIC82PfzZ,2,39.3822,NA,NA
rNQEE2WA0E,2,22.0981,NA,NA
kMYat61IFL,2,39.3822,NA,NA
RsmdJTCQmV,4,30.2132,49.8275,27.0755
C21A7IAHRD,4,6.901,6.0024,14.2067
38g8qmGxhi,4,-36.8738,-39.185,-0.0818
bT5dxrktKz,4,6.6664,35.2506,4.1819
rrYzfpawfd,2,39.3822,NA,NA
ANDgDd0DPk,4,11.4208,11.6978,-1.6536
lZZ8ggsbQl,4,21.5363,19.1871,0.2407
UcPsZBbOFF,4,33.877,33.2408,42.1308
tSeaibDJlG,4,30.2132,49.8275,27.0755
F5V9TFFYl1,4,21.5363,19.1871,0.2407
BFPx0bFloO,4,21.5363,19.1871,0.2407
YhkfxQTnxQ,4,6.901,6.0024,14.2067
lN0KNJK7Na,2,39.3822,NA,NA
8G1Yyawnod,4,-36.8738,-39.185,-0.0818
9jMGtD4uSR,2,39.3822,NA,NA
QPhYecvbbd,4,6.901,6.0024,14.2067
2UhP9uDqWH,4,6.6664,35.2506,4.1819
UIEg7CoJBu,4,6.901,6.0024,14.2067
yhgaqqWzPp,4,6.6664,35.2506,4.1819
YOxFF7LiYo,2,22.0981,NA,NA
JSseWPBp49,4,21.5363,19.1871,0.2407
uZIGmPCgwT,2,22.0981,NA,NA
cHdvRYJzMx,2,22.0981,NA,NA
1YwJiBOfKG,4,11.4208,11.6978,-1.6536
OIx4NrUUF9,4,33.877,33.2408,42.1308
dAh0eyT4jP,2,-30.6713,NA,NA
bWxEgqkw4i,4,33.877,33.2408,42.1308
YjtESAaFSG,4,-29.6867,-26.7863,-29.2983
21Z7GWYOgM,4,6.6664,35.2506,4.1819
qhUEr8bAX5,2,-30.6713,NA,NA
70YMI8vM0d,2,-30.6713,NA,NA
qHtXDaqRAI,4,6.901,6.0024,14.2067
dTjEkyGzcs,2,39.3822,NA,NA
aKC4bCV3YC,4,33.877,33.2408,42.1308
BtRIWoPMTh,2,-30.6713,NA,NA
DmXzcPj05d,4,30.2132,49.8275,27.0755
8QxuMEx49p,4,-36.8738,-39.185,-0.0818
A1plSqD2xB,2,39.3822,NA,NA
vj5wh6KARR,2,-30.6713,NA,NA
3oHIOn0rKj,4,30.2132,49.8275,27.0755
iL00yonSzX,4,-29.6867,-26.7863,-29.2983
lsqG3bnLyX,4,21.5363,19.1871,0.2407
EsRR3FC0Ll,4,11.4208,11.6978,-1.6536
orICi8e41A,4,-36.8738,-39.185,-0.0818
zRxEIkpXho,4,33.877,33.2408,42.1308
J8HlsjvbOw,2,22.0981,NA,NA
ppyJqoD2dV,4,-36.8738,-39.185,-0.0818
OvvHdH3Cwv,4,30.2132,49.8275,27.0755
e0R61wWUwL,4,-29.6867,-26.7863,-29.2983
di9cLCdHHf,4,6.901,6.0024,14.2067
oNsVGG7Xbl,4,-29.6867,-26.7863,-29.2983
LZhEOR7PLw,4,-29.6867,-26.7863,-29.2983
49H8ensVxd,4,6.6664,35.2506,4.1819
mpWOQWOqjU,4,-29.6867,-26.7863,-29.2983
0ev8A1SN0R,4,21.5363,19.1871,0.2407
80v3s6CCzs,4,-29.6867,-26.7863,-29.2983
RTlzPHOqD0,4,11.4208,11.6978,-1.6536
4lKwtn1HRW,4,33.877,33.2408,42.1308
mLDe4lwNjq,4,21.5363,19.1871,0.2407
wjB1mOYl7P,4,-36.8738,-39.185,-0.0818
z8geh37Q2O,4,-36.8738,-39.185,-0.0818
kHmI3WHJI0,4,6.6664,35.2506,4.1819
aiwAGQoRC5,4,33.877,33.2408,42.1308
XtkxIUogbt,4,6.6664,35.2506,4.1819
TESPHYr3HC,4,21.5363,19.1871,0.2407
zF898Y4L5o,4,21.5363,19.1871,0.2407
fjwGTdoFUU,4,6.901,6.0024,14.2067
kADIIs7h0f,4,11.4208,11.6978,-1.6536
Vq47V6YDjz,2,22.0981,NA,NA
i4bORRVOSD,2,39.3822,NA,NA
kMecF6vqIZ,4,11.4208,11.6978,-1.6536
8Nu6P2DX8D,4,21.5363,19.1871,0.2407
kR0blDzYaC,2,39.3822,NA,NA
zvtZZFQdq1,4,11.4208,11.6978,-1.6536
lYwgLlEDHW,2,-30.6713,NA,NA
dLsHL2lPBb,2,22.0981,NA,NA
iDomQ4csF3,4,-29.6867,-26.7863,-29.2983
l4KhreczZv,4,33.877,33.2408,42.1308
hFsxS4EhI2,4,-29.6867,-26.7863,-29.2983
NL5dzdelsR,4,33.877,33.2408,42.1308
q9ZBoHgCPH,2,-30.6713,NA,NA
bIDaOY8Nxz,4,21.5363,19.1871,0.2407
UaHGnkF0lo,2,22.0981,NA,NA
kGYwLxPx2T,4,33.877,33.2408,42.1308
YKUTzglJos,4,33.877,33.2408,42.1308
2XHX6UsGL9,4,30.2132,49.8275,27.0755
Je99woSswu,4,-29.6867,-26.7863,-29.2983
NWi2GTClFG,4,30.2132,49.8275,27.0755
tUWSPWMjV0,4,11.4208,11.6978,-1.6536
TOaZzithoh,2,22.0981,NA,NA
VlHllz8MiH,4,11.4208,11.6978,-1.6536
ZM9KMwVJOL,2,39.3822,NA,NA
o0XHSwKWkO,2,22.0981,NA,NA
9uK3M4Mwpw,2,-30.6713,NA,NA
FCrisVQlNk,4,30.2132,49.8275,27.0755
JDR6XCsGaj,2,22.0981,NA,NA
BtevuvXMVU,2,-30.6713,NA,NA
HEyabMxwA9,2,22.0981,NA,NA
hf3IJ812SV,4,6.6664,35.2506,4.1819
0GlUsdAOGK,4,11.4208,11.6978,-1.6536
3eKd4653FR,2,39.3822,NA,NA
Grom9dL1Ff,4,6.901,6.0024,14.2067
9q5ORSBqAL,4,6.901,6.0024,14.2067
iqENm11rIn,4,-29.6867,-26.7863,-29.2983
YeDEJD2nkG,4,-29.6867,-26.7863,-29.2983
awgTVrFpJy,4,-36.8738,-39.185,-0.0818
cwgxs2Hcgp,2,-30.6713,NA,NA
B3r4OsOsOI,4,11.4208,11.6978,-1.6536
Lpj0z9LkSX,4,30.2132,49.8275,27.0755
aogBxSMHsE,2,-30.6713,NA,NA
0KmdrI1CNn,4,6.6664,35.2506,4.1819
rMxPdRCkJO,4,30.2132,49.8275,27.0755
MyS7ILL4wr,4,6.901,6.0024,14.2067
Wtj0vTAVjr,2,22.0981,NA,NA
z4z1I9Kqhy,4,6.901,6.0024,14.2067
UDxyl3uIgj,4,-29.6867,-26.7863,-29.2983
Eq9aFwMz46,4,21.5363,19.1871,0.2407
N04Eyqw93N,4,30.2132,49.8275,27.0755
yrPtM3kuRz,4,6.6664,35.2506,4.1819
8sDnmVOT5f,4,21.5363,19.1871,0.2407
f4x1QBo9Ys,4,30.2132,49.8275,27.0755
gleP5I61l3,4,21.5363,19.1871,0.2407
j1NQHPGM0X,4,33.877,33.2408,42.1308
ccZ0X8Fn72,2,-30.6713,NA,NA
0H3jXFyGnx,4,11.4208,11.6978,-1.6536
rCqYH706F3,4,-36.8738,-39.185,-0.0818
WbR7Miy3DP,4,6.6664,35.2506,4.1819
i8JFTyYZ6X,4,33.877,33.2408,42.1308
QItLJUWEM5,4,6.901,6.0024,14.2067
KeVMRXLPPT,4,-29.6867,-26.7863,-29.2983
WBSB8MRPow,4,33.877,33.2408,42.1308
eTIqG8Tg6c,4,21.5363,19.1871,0.2407
nqcUeYYXZI,4,6.901,6.0024,14.2067
sS8HmFYSlg,4,6.901,6.0024,14.2067
hSV1lM7t15,4,-29.6867,-26.7863,-29.2983
ysz7VY2wIv,4,33.877,33.2408,42.1308
I8dUT6Xy2r,4,6.6664,35.2506,4.1819
1oImkktZel,2,39.3822,NA,NA
JrLS9xFUmH,4,30.2132,49.8275,27.0755
n6S1wOEZRo,4,30.2132,49.8275,27.0755
Gx889v2r1O,2,22.0981,NA,NA
GTRMqVOSHa,4,11.4208,11.6978,-1.6536
xkjJdPSPTn,4,11.4208,11.6978,-1.6536
eMoG683ZBU,4,33.877,33.2408,42.1308
07o4imgW7D,2,-30.6713,NA,NA
xfXKt2vxeQ,4,6.6664,35.2506,4.1819
elaegk2QpB,2,39.3822,NA,NA
iakmQA6oS0,2,22.0981,NA,NA
Aasj1bpGbD,2,22.0981,NA,NA
ujF7gDzIGB,2,39.3822,NA,NA
udpqv3x1fC,4,33.877,33.2408,42.1308
efbRNmLD7k,4,11.4208,11.6978,-1.6536
9WJWsL4hqy,2,22.0981,NA,NA
CM5FRq6EZC,4,6.6664,35.2506,4.1819
8o2hVbmPhd,4,11.4208,11.6978,-1.6536
5ZEauI7d4T,4,6.6664,35.2506,4.1819
UevfAVRegg,2,39.3822,NA,NA
bS2PqAH18g,4,30.2132,49.8275,27.0755
OnJj60SfR9,4,11.4208,11.6978,-1.6536
w0Jc4gYtcD,4,6.6664,35.2506,4.1819
WP8ZbEkEa1,4,-36.8738,-39.185,-0.0818
F3cffH45B1,2,39.3822,NA,NA
h91kJw7MvV,2,22.0981,NA,NA
yystTiZEcf,2,-30.6713,NA,NA
uO1mx3mtB6,4,6.901,6.0024,14.2067
BXsE3sTcFW,4,21.5363,19.1871,0.2407
i801j3OhKl,4,-29.6867,-26.7863,-29.2983
6ti93EiszP,2,22.0981,NA,NA
CdLYdbjSBO,4,-29.6867,-26.7863,-29.2983
3sZ9GBbBaV,4,30.2132,49.8275,27.0755
klFT0y4LLj,4,6.6664,35.2506,4.1819
omLcinnsED,4,30.2132,49.8275,27.0755
h36ryQ4IYD,4,6.6664,35.2506,4.1819
y5fWsEGvXU,4,6.901,6.0024,14.2067
Bv0J8TVWOs,4,-36.8738,-39.185,-0.0818
dLLiZUpa5u,2,-30.6713,NA,NA
eIOc5As04K,4,11.4208,11.6978,-1.6536
GEY7NMTZ1k,4,30.2132,49.8275,27.0755
6DZ1Dc4ZwU,2,22.0981,NA,NA
z1ZJ2m9TXd,4,30.2132,49.8275,27.0755
b9xDYajbSL,4,-29.6867,-26.7863,-29.2983
Wv5bibZNd8,4,6.6664,35.2506,4.1819
eZ7XJD5zuu,4,11.4208,11.6978,-1.6536
U4CkXFlZdS,4,6.901,6.0024,14.2067
5FjQenEe6b,4,6.6664,35.2506,4.1819
1dFJZ3LTSJ,4,6.901,6.0024,14.2067
tyrl7HjEiw,2,22.0981,NA,NA
xoIDBWKcqB,4,33.877,33.2408,42.1308
5ste8nhmsi,4,-36.8738,-39.185,-0.0818
UjhY3iPyLs,4,-36.8738,-39.185,-0.0818
VEUhHZsn5x,2,-30.6713,NA,NA
DxLtWJzSG4,2,39.3822,NA,NA
rCOcwYlv7l,4,6.6664,35.2506,4.1819
AIOAdS1oGE,4,-36.8738,-39.185,-0.0818
hxrcGgm15U,2,-30.6713,NA,NA
tgHxgMY5x0,2,22.0981,NA,NA
HW8AETQdBV,4,-29.6867,-26.7863,-29.2983
xvuCEO9GSI,2,39.3822,NA,NA
7LWmiX7Pd4,4,33.877,33.2408,42.1308
9z7MgwBxwe,4,-29.6867,-26.7863,-29.2983
i5QtLGUlmJ,2,22.0981,NA,NA
ZSsOL2hEoy,4,21.5363,19.1871,0.2407
z3eTWvjVXP,4,6.6664,35.2506,4.1819
3XEb0YVvEg,2,39.3822,NA,NA
Wd6PTzW4j2,4,6.6664,35.2506,4.1819
sbcQRJfLvA,4,-29.6867,-26.7863,-29.2983
FDMQmaEqCy,2,39.3822,NA,NA
xcoLI9tGX7,2,39.3822,NA,NA
MAOAxumpiG,4,-29.6867,-26.7863,-29.2983
RxMRUtgKVO,4,-29.6867,-26.7863,-29.2983
5jqFbOwjgG,2,39.3822,NA,NA
ypGiyjFRXU,4,6.6664,35.2506,4.1819
GMsWC2NhBT,2,39.3822,NA,NA
SPEA6TzoDd,2,39.3822,NA,NA
FJzoXei6Yo,4,-36.8738,-39.185,-0.0818
sdwnD2rqkr,4,30.2132,49.8275,27.0755
uZ8LmFsPYs,4,6.901,6.0024,14.2067
CNm6PK8FZ7,4,-36.8738,-39.185,-0.0818
9Q4vhzXNhE,4,33.877,33.2408,42.1308
ap87HjAYOZ,4,11.4208,11.6978,-1.6536
1uRz2pUFkG,2,39.3822,NA,NA
